keggId	uniprotId
100132285	P43631
100132285	K7R1S5
100132304	A0A1B0GUQ0
100132304	A0A1B0GV22
100132386	Q9BYQ8
100132396	P0CI00
100132399	A1L429
100132463	A6NM45
100132916	A6NKW6
100132963	A6NGZ8
100132994	A8MYA2
100133053	A0A1B0GTR3
100133053	P0DPH9
100133093	B3EWG3
100133093	B3EWG5
100133093	B3EWG6
100133251	E9PI22
100133251	P0DMB1
100133267	P0DP74
100133267	P0DP73
100133941	P25063
100134444	B7U540
100134934	Q86WV5
100134938	B0FP48
100134938	E5RIL1
100137047	P0C870
100137049	P0C869
10014	Q9UQL6
100141515	Q6UX52
100142659	Q8IX94
100142659	P0CG41
100144748	B2CW77
10015	Q8WUM4
10016	O75340
10016	Q53FC3
100169851	B3GLJ2
10017	Q9HD36
100170229	B3KS81
100170229	Q4G0Z0
100170765	A6NGS2
100170841	A6NHQ4
10018	O43521
100188893	Q96B49
10019	Q9UQQ2
10019	Q59H48
100190949	A6NGY3
100191040	B7Z1M9
1002	P55283
10020	Q9Y223
10021	Q9Y3Q4
10022	Q9Y5Q6
10023	Q92837
10024	Q12815
10025	Q9Y2X0
10026	Q92643
100271715	A8MVX0
100271846	B6SEH9
100271846	M9QSX5
100271849	Q02080
100271849	A0A024R7K5
100271927	F5GXT2
100272147	P56277
100287144	C9JJH3
100287171	A8K0Z3
100287178	C9JVI0
100287205	C9JPN9
100287226	A6NN14
100287238	C9JLJ4
100287284	A6NHS7
100287327	D6RBQ6
100287364	D6R9N7
100287399	H3BUK9
100287399	Q495V5
100287404	D6RCP7
100287441	D6RJB6
100287478	D6R901
100287482	H3BMG3
100287513	D6RA61
100287718	B4E2M5
100287898	A8MYJ7
100287932	O14925
100288142	P0DPF2
100288287	Q3LI68
100288323	Q3LHN1
100288332	E9PKD4
100288413	Q9H9K5
100288485	P0CJ74
100288687	Q9UBX2
100288687	C3U3A0
100288695	P0CW19
100288695	P0CW20
100288797	Q8WW34
100288801	A6NGY1
100288814	H7C241
100288966	Q86YR6
100289087	Q01534
100289087	P0CV98
100289087	P0CW01
100289187	P0DP42
100289462	O15263
100289635	Q86T29
100289678	Q6ZMS7
100293516	E7ETH6
100293534	P0C0L5
1003	P33151
1003	Q59EA3
100302652	Q9Y575
100302736	Q86XR7
100302736	Q9Y3B3
100302736	A0A0A6YYA0
100303755	Q6UWS5
100303755	L0R6F6
100310812	A6NHP3
100310846	A6NGH8
100316904	Q8TEE9
100329135	A6NMA1
10036	Q13111
10038	Q9UGN5
100381270	P86452
10039	Q9Y6F1
1004	P55285
10040	O75674
10042	Q9UGU5
10042	Q7Z641
100423062	B9A064
10043	O60784
10043	B3KUF5
100431172	D3W0D1
10044	Q8N5H7
10045	Q9BRG2
10045	A8K2M8
10046	Q13495
100462977	P0CJ68
100462981	P0CJ69
100462983	P0CJ70
100463285	P0CJ71
100463289	P0CJ72
100463482	P0CJ73
100463486	P0CJ75
100463487	P0CJ76
100463488	P0CJ77
10047	O60676
10047	A0A384MDQ4
10048	Q96S59
10048	A0A024QZW3
10049	O75190
100499483	Q9P1Z9
100499483	B4DZK1
1005	Q9ULB5
10050	Q9Y2C5
10050	A0A024R013
100500938	H3BU77
100505385	B3KU38
100505478	A0A1B0GUV7
100505573	P0DMQ5
100505591	A6NJW4
100505724	A8MTY7
100505741	Q5VX52
100505753	A8MUX0
100505876	A8MTT3
100505993	A6NLX4
100506013	P0DMC3
100506013	X5D2P3
100506049	A6NJI9
100506084	Q8IVW1
100506084	A8K0M5
100506127	Q3ZCU0
100506144	Q8NCS4
100506164	Q9UBD0
100506164	A0A140VK21
100506243	C9JBD0
100506243	A0A024R2N1
100506564	P0DJG4
100506581	Q9H693
100506658	Q16625
100506658	A8K3T2
100506736	Q6IEE8
100506742	Q6UXS9
100507003	I3L273
100507027	P0DMT0
100507050	P0DKB5
100507055	A6NCL2
100507096	P0DJR0
100507170	Q5JQC4
100507203	H3BR10
100507290	P0CJ78
100507341	P0DKX4
100507421	H3BS89
100507436	Q29983
100507588	H3BV60
100507607	F8W1W9
100507608	A8MVA2
100507650	A8MTL3
100507679	E2RYF6
10051	Q9NTJ3
10051	Q58F29
10052	P36383
10052	A0A654IDC0
100526664	O60449
100526693	A0A0A6YYG9
100526694	Q8IYR6
100526737	Q96PK6
100526739	Q8N2Z9
100526740	G3V325
100526740	B4DJ38
100526760	B4DNW0
100526761	Q9NX45
100526767	Q9Y3E7
100526772	A8MSY1
100526773	O95925
100526783	A0A0A6YYH1
100526794	Q96P26
100526832	Q8NBE8
100526835	Q59H18
100526842	A0A0A6YYL6
100527943	A0A0A6YYL0
100527949	A0A087WTJ2
100527963	Q6P1K2
100527978	S4R434
100528017	A0A096LPE2
100528021	A0A0A6YYL1
100528030	Q8N4A0
100528032	P26718
100528032	A0A024RAP8
100528062	Q96D09
100529144	A0A0A6YYL4
100529215	Q13360
100529239	A0A1W2PQS6
100529240	Q8N8H1
100529240	A0A0X1KG74
100529241	S4R3N1
100529251	E9PSG2
100529261	P49356
10053	Q9Y6Q5
100532726	E9PQ53
100532731	P35226
100532731	R4GMX3
100532736	P41271
100533105	Q96BR1
100533105	A0A024R807
100533106	Q96EF9
100533177	A8MX34
100533181	A0A087WZ82
100533183	Q6ZTI6
100533467	R4GMW8
100533467	Q59FZ7
100533496	Q96ET8
100533496	A0A0A6YYB9
100533952	A0A0A6YYG8
100533997	P43359
100534012	Q9BWG6
100534592	S4R325
100534599	Q9ULR0
10054	Q9UBT2
10055	Q9UBE0
10055	A0A024R0R4
10056	Q9NSD9
10057	O15440
10058	Q9NP58
10059	O00429
10059	B4DYR6
1006	P55286
10060	O60706
10060	A0A024RAV7
10061	Q9UG63
10061	A0A090N7X1
10062	Q13133
10062	B4DXU5
10062	F1D8N1
10063	Q14061
100631383	Q6ZV65
100652748	Q5SRD1
100652824	H7C5G6
100653049	O76011
100653049	A0A140TA62
100653515	Q96MC4
10066	O15127
10066	A0A140VK92
10067	O14828
10068	O95998
10068	A0A024R5G2
10069	P57060
1007	Q9ULB4
10071	Q9UKN1
10072	Q9NY33
10073	O95149
10075	Q7Z6Z7
10075	A0A024R9W5
10076	Q92729
10077	Q96QS1
10078	Q9Y5U2
10079	O75110
10079	Q2NLD0
10079	B4DR18
1008	Q9Y6N8
1008	X5D8X5
10081	Q8N8D1
10081	Q6IEG3
10082	Q9Y625
100820829	P0CAP1
100820829	A0A024R5W4
10083	Q9Y6N9
10083	A0A0S2Z4U9
10084	O60828
10084	A0A0S2Z4V5
10085	O43854
10086	C9JL84
100861412	O95073
100861540	P24462
100862671	A0A087WTH1
10087	Q9Y5P4
100885848	E9PB15
100885850	Q9BTE6
10089	Q9Y2U2
1009	P55287
10090	Q9Y2C2
100913187	P31941
100913187	A0A0K0MJ49
10092	O15511
10093	P59998
10094	O15145
10095	O15143
10095	A4D275
10096	P61158
10096	A0A024RAI1
10097	P61160
10098	P62079
10099	O60637
100996331	A0A0A6YYL3
100996648	Q5H9J9
100996693	A0A087WV53
100996709	Q8IVW1
100996758	P0DQD5
100996758	P50391
100996928	Q96HJ9
100996928	A0A0A6YYJ8
100996939	Q96I23
101	P78325
101	Q14C66
1010	P55289
10100	O60636
10100	B2RD31
10101	Q9Y5Y2
10101	B7Z6P0
10102	P43897
10102	E5KS95
10103	O60635
10105	P30405
10105	A0A024QZS4
101059915	A0A1B0GWI6
101059918	I6L899
101059938	E9PJI5
101059938	P0DM63
101059953	E9PJI5
101059953	P0DM63
10106	O14595
10106	A0A024RBA6
101060200	A8MT65
101060211	P0DMU8
101060211	P0DMU7
101060211	P0DMV0
101060233	P0DN77
101060233	P0DN78
101060233	P04001
101060301	B7ZW38
101060301	P0DMR1
101060321	Q6IPX1
101060321	Q6DHY5
101060351	A0A087X1G2
101060376	B9A6J9
101060389	A0A087WVF3
10107	Q9UDY6
10109	O15144
10109	Q53R19
10110	Q9HBY8
10111	Q92878
10111	A5D6Y3
10112	O95235
10113	Q9HCU5
10114	Q9H422
10116	Q9UK73
10117	Q9NRM1
101180976	K9M1U5
1012	P55290
10120	P42025
10121	P61163
10121	A0A384NQ21
10123	P56559
10123	A0A024R4C5
10124	P40617
10124	A0A024R9Z2
10125	O95267
10125	B2RA89
10126	O96015
10127	O14978
10128	P42704
10128	E5KNY5
10129	Q5TBA9
1013	P55291
10130	Q15084
10130	A0A384NPU5
10131	Q12931
10131	A0A140VJY2
10133	Q96CV9
10134	P51572
10135	P43490
10135	A0A024R718
10136	P09093
10137	Q9NTZ6
10138	Q8IY57
10139	Q13795
10139	A0A384P5U7
10139	B7ZKY8
1014	O75309
10140	P50616
10142	Q99996
10142	Q6PJH3
10142	Q5GIA7
10143	O75596
10143	J3KNC9
10144	O94988
10146	Q13283
10146	Q5U0Q1
10146	Q6ZP53
10147	Q8IX01
10148	Q14213
10149	Q8IZP9
1015	Q12864
10150	Q5VZF2
10152	Q9NYB9
10152	F8WAL6
10152	A0A7D9NKC8
10153	Q03701
10154	O60486
10155	Q13263
10156	O43374
10157	Q9UDR5
10157	A4D0W4
10158	Q13113
10159	O75787
1016	Q13634
10160	Q9Y4F1
10160	A0A2X0TVY0
10161	P43657
10161	B3KVQ5
10161	A0A024RDT2
10162	Q6P1A2
10163	Q9Y6W5
10164	Q8NCG5
10165	Q9UJS0
10166	Q9Y619
10168	O14709
10169	P84101
1017	P24941
1017	A0A024RB77
10170	Q9BPW9
10171	Q9Y2P8
10172	Q9Y2P7
10174	O60504
10175	O95406
10175	B2R4P1
10178	Q9UKZ4
10179	Q9Y580
1018	Q00526
10180	P78332
10180	A8K6Q4
10181	P52756
10181	A0A024R2U6
10184	Q6ZUX7
10184	A0A024RAM8
10186	Q9Y693
10186	A0A024RDR1
10188	Q07912
10188	B3KXJ4
10189	Q86V81
10189	E9PB61
1019	P11802
1019	A0A024RBB6
10190	O14530
101927581	A6NF36
101927655	E3Q1N2
101928147	B9A014
101928147	P0DPQ4
101928527	A0A0B4J2F0
101928601	A8MW99
101928603	H3BNL8
101928917	A0A1B0GWH4
101929355	A0A2R8Y7J0
101929726	A0A1B0GTQ4
101929726	A0A223PZB9
101929926	A0A1B0GUA7
101929983	A3QJZ7
10193	Q9H4P4
10193	A0A024RB33
10194	Q6ZSZ6
10195	Q92685
10196	O60678
10197	P61289
10197	V9HWJ8
10198	Q99550
10199	O00566
102	O14672
102	A0A024R5U5
1020	Q00535
1020	A0A090N7W4
10200	Q99547
10201	O75414
10202	Q13268
10203	Q16602
10204	P61970
10204	A0A024R6Y2
10205	O60487
10205	A0A024R3K1
10206	O60858
10206	A0A024RDU3
10206	L7MTJ6
10208	Q5W0Q7
10208	A8K1B1
10209	P41567
10209	Q6IAV3
1021	Q00534
10210	Q9NS56
10211	O75955
10211	Q5ST80
10212	O00148
10213	O00487
10213	A0A140VKF2
10214	Q99909
10215	Q13516
102157402	Q9Y3D8
10216	Q92954
10217	O15194
10218	O43827
10219	Q96E93
1022	P50613
1022	A0A0S2Z3F9
10220	O95390
10220	A0A024RB20
10221	Q96RU8
10223	Q99795
10224	Q9Y2A4
10225	P40200
10226	O60664
10227	Q14728
10228	O43752
102288414	E9PRG8
10229	Q99807
10231	Q14206
10231	B2R612
10232	Q13421
10233	Q53EV4
10233	A8K8K2
10234	Q8N6Y2
10235	Q7LDG7
10236	O43390
10237	P78383
10238	P61962
10239	P59780
10239	A0A024RC62
1024	P49336
10240	Q92665
10241	Q13137
10242	Q9Y691
10242	B5BNW5
10243	Q9NQX3
10244	Q7Z6M1
10244	A0A024R8A0
10245	O60830
10246	O00624
10246	A0A024QZY2
10247	P52758
10247	A0A024R9H2
10248	O75817
10249	Q6IB77
10249	A0A384P5E3
1025	P50750
1025	A0A024R880
10250	Q8IYB3
10250	A0A0S2Z4W1
10251	O43610
10251	Q6ZUP3
10252	O43609
10253	O43597
10254	O75886
10256	Q969H4
10256	B4DL25
10257	O15439
10257	A8K2Q2
1026	P38936
1026	A0A024RCX5
10260	Q7Z401
10261	O95976
10262	Q15427
10262	B3KUJ0
10263	O75956
10263	Q6IAV4
10265	P78411
10266	O60895
10266	A0A024R1Z2
10267	O60894
10268	O60896
10268	A4D2L1
10269	O75844
1027	P46527
1027	Q6I9V6
10270	O43823
10272	O95633
10272	A0A024R1Y8
102723475	A0A087WTH5
102723502	A0A0G2JMU2
102723532	Q8N0Y3
102723532	A0A0G2JNH3
102723547	A0A1W2PPV0
102723553	P58511
102723631	P0DMU8
102723631	P0DMU9
102723680	Q5DJT8
102723680	P0DMV1
102723680	P0DMV2
102723737	Q5DJT8
102723737	P0DMV1
102723737	P0DMV2
102723859	A0A087X179
102724101	Q9ULZ0
102724127	Q9ULZ0
102724334	P57053
102724428	A0A0B4J2F2
102724428	P57059
102724560	P0DN79
102724560	P35520
102724594	Q01081
102724594	P0DN76
102724631	A0JP26
102724652	A0A140G945
102724652	P02489
102724657	A0A3B3IT52
102724862	A0A087WXS9
102725035	O75022
10273	Q9UNE7
10274	Q8WVM7
10274	Q4LE48
10276	Q7Z628
10276	Q5SQI5
10277	O95155
10278	O43281
10279	Q9NQE7
1028	P49918
10280	Q99720
102800317	P49674
102800317	Q5U045
102800317	B3KRV2
10282	O15155
10282	Q53XK0
10283	Q6UX04
10284	O00422
10285	O75940
10286	O75934
10286	B2R7W3
10287	P49795
10288	A2IXV5
10289	O60739
10289	Q6FG85
1029	P42771
1029	K7PML8
10290	Q15772
10291	Q15459
10291	A0A024R1K8
10293	Q9BWF2
10294	O60884
10294	A0A024R6S1
10295	O14874
10295	A0A024QZA9
10296	Q7L5Y9
10296	B3KRN7
10297	O95996
10298	O96013
10298	A0A024R0J1
10299	O60337
103	P55265
1030	P42772
1030	K7PPU3
10300	Q9BVA0
10302	O75971
10302	A0A024R5X1
10307	O95704
10307	Q59EH2
10307	Q96DX9
10308	Q14586
10309	P22674
1031	P42773
1031	Q6ICV4
10311	O14972
10312	Q13488
10312	A0A024R5E5
10313	O95197
10314	O43813
10314	Q53TN2
10316	Q9HB89
10317	Q9Y2C3
10318	Q15025
10318	A8K4N4
10319	Q9Y6N6
10319	Q8N2D6
1032	P55273
1032	A0A024R796
10320	Q13422
10320	R9R4D9
10321	P54108
10322	Q6GMV2
10324	O60662
10325	Q5VZM2
10326	Q5TFQ8
10327	P14550
10327	V9HWI0
10328	O43402
10328	Q53Y03
10329	Q9Y2B1
1033	Q16667
10330	Q9Y2B0
10331	Q9Y2A9
10332	Q9H2X3
10333	Q9Y2C9
10333	B2R933
10335	Q9Y6F6
10336	Q3KNV8
10336	B3KWT8
10336	B3KQ06
10336	B4DTN5
10342	Q92734
10343	Q9NTG1
10344	Q9Y258
10345	Q13061
10346	Q8IYM9
10346	B4DQS5
10347	Q8IZY2
10347	B3KUJ3
10349	Q8WWZ4
10350	Q8IUA7
10351	O94911
10351	A0A024R8L6
10352	Q9UGM6
1036	Q16878
10360	O75607
10361	Q86SE8
10362	Q9P0W2
10363	Q9NP66
10365	Q9Y5W3
10367	Q9BPX6
10368	O60359
10369	Q9Y698
10370	Q99967
10370	D9ZGF1
10371	Q14563
10376	P68363
10379	Q00978
1038	P51861
10380	O95861
10380	V9HWF9
10381	Q13509
10381	Q53G92
10382	P04350
10383	P68371
10384	O00478
10384	A0A024R042
10385	Q8WVV5
10385	A0A024R038
10388	Q9BX26
10389	Q9UQR0
1039	Q01850
10390	Q9Y6K0
10390	A1PL14
10391	Q9UQ03
103910	O14950
10392	Q9Y239
10392	A0A024RA73
10393	Q9UM13
10394	Q9Y2Y8
10395	Q96QB1
10396	Q9Y2Q0
10397	Q92597
10398	P24844
10398	A0A384NY64
10399	P63244
10399	E9KL35
104	P78563
1040	Q92903
1040	A0A024RDG8
10400	Q9UBM1
10401	Q9Y6X2
10401	B3KNI3
10402	Q9Y274
10403	O14777
10403	A8K031
10404	Q9Y646
10404	A0A024R9B8
10406	Q14508
10406	A0A384MTN6
10407	Q08648
10409	P80723
1041	Q15517
1041	G8JLG2
10410	Q01628
10411	O95398
10411	Q99777
10412	O95478
10412	Q5J7U2
10413	P46937
10413	Q86T74
10417	Q9BUD6
10418	Q9HCB6
10419	O14744
10420	Q96S53
10421	O95400
10421	A0A024QZC1
10422	Q9BSL1
10422	A0A140VK64
10423	O14735
10423	A8K3L7
10424	O15173
10425	O95376
10425	Q6IBL8
10425	Q53ET9
10426	Q96CW5
10427	O95487
10428	Q9UEE9
1043	P31358
1043	V9HWN9
10430	Q9BVK8
10432	Q96PK6
10432	A0A0S2Z4Z0
10434	O75608
10434	Q6IAQ1
10435	O14613
10436	Q92979
10437	P13284
10437	A0A024R7N7
10438	Q13901
10439	Q99784
1044	P47902
10440	Q99595
10443	Q92802
10443	A0A024RDV2
10444	Q7Z7L7
10444	A0A024R8B0
10445	Q96EZ8
10446	O75325
10446	A0A024R993
10447	Q92520
10449	P42765
10449	B3KNP8
1045	Q99626
10450	Q9UNP9
10451	Q9UKW4
10452	O96008
10454	Q15750
10454	A8K6K3
10455	O75521
10456	O00165
10456	A0A0S2Z591
10457	Q14956
10458	Q9UQB8
10459	Q9UI95
10459	A0A024R4I4
1046	O14627
10460	Q9Y6A5
10461	Q12866
10462	Q8IUN9
10463	Q6PML9
10463	A0A0S2Z514
10464	Q8WXW3
10465	O43447
10465	Q6FH36
10466	Q9UP83
10467	O43257
10468	P19883
10468	A0A024QZU6
10469	O43615
1047	O14967
1047	A0A140VKG2
10471	O15212
10471	Q5STK2
10472	Q99592
10473	O00479
10473	A0A024R046
10474	O75528
10474	A8K899
10475	O00635
10475	A0A024QZY4
10476	O75947
10476	A0PJH2
10477	Q969T4
10478	O43808
10479	Q92581
1048	P06731
1048	A0A024R0K5
1048	Q53G30
10480	Q7L2H7
10481	Q92826
10481	Q4KR72
10482	Q9UBU9
10483	Q15437
10484	Q15436
10486	P40123
10486	Q5JPJ8
10487	Q01518
10487	D3DPU2
10488	O43889
10489	Q15345
10490	Q9UEU0
104909134	P34998
104909134	B4DMR5
10491	O75718
10492	O60506
10493	Q99536
10493	A0A024R1Z6
10494	O00506
10494	A0A024R4B2
10495	Q16206
10497	O14795
10497	Q4LE73
10498	Q86X55
10499	Q15596
105	Q9NS39
1050	P49715
10500	Q9H3T2
10501	Q9H3T3
10505	O95754
10507	Q92854
10509	Q9NPR2
1051	P17676
10512	Q99985
10513	Q92624
10513	A0A024QZ47
10514	Q9BQG0
10516	Q9UBX5
10516	A0A024R6G3
10517	Q5XX13
10518	O75838
10519	Q99828
10519	A0A140VK09
1052	P49716
10520	Q13398
10521	Q92841
10522	O75398
10523	Q8IWX8
10524	Q92993
10524	A0A024R597
10525	Q9Y4L1
10525	A0A384P5T6
10525	B7Z602
10525	Q6IN67
10525	B7Z766
10525	B3KXH0
10526	O15397
10527	O95373
10527	B3KNG9
10528	O00567
10529	O76041
10529	Q59FZ8
1053	Q15744
10531	Q5JRX3
10533	O95352
10533	B3KQM6
10534	O60232
10535	O75792
10536	Q8IVL6
105369214	Q9H5V2
10537	O15205
10537	A0A1U9X8S6
105372280	A0A1W2PRI1
105372824	A0A0B4J2C9
105373251	P0DP71
105373251	A0A1B0GTK5
105373297	P60507
105375355	Q9BT76
105377641	P60509
10538	Q16520
10539	O76003
10539	A0A140VJK1
1054	P53567
10540	Q13561
10540	A0A384MDU9
10541	Q92688
10542	O43504
10542	A0A0C4DGV4
10544	Q9UNN8
10548	O15321
10549	Q13162
10549	V9HW63
10550	O75915
10550	A0A024R371
10551	O95994
10551	Q4JM46
10552	Q92747
10552	V9HVZ6
10553	Q9BUP3
10554	Q99943
10554	A0A024RCV5
10555	O15120
10555	A0A024R8I7
10556	P78346
10557	P78345
10558	O15269
10558	A0A024R277
10558	Q6NUL7
10559	P78382
1056	O75612
1056	Q86SR3
1056	B4DSX9
1056	X6R868
10560	O60779
10560	A0A024R928
10561	Q8TCB0
10562	Q6UX06
10562	A0A024QZ95
10563	O43927
10563	Q53X90
10564	Q9Y6D5
10564	Q59FR3
10564	Q86TH5
10565	Q9Y6D6
10565	A0A024R7X0
10566	O75969
10566	V9HWD4
10567	Q9UI14
10568	O95436
10569	O95391
10570	O14531
10572	O15304
10573	Q13084
10574	Q99832
10575	P50991
10576	P78371
10576	V9HW96
10577	P61916
10577	A0A024R6C0
10578	P22749
10579	O95359
1058	P49450
10580	Q9BX66
10581	Q01629
10584	Q9Y6Z7
10584	A0A024R9J3
10585	Q9Y6A1
10586	Q9Y586
10587	Q9NNW7
10588	P49914
10589	Q14919
1059	P07199
10590	O76038
10591	O43598
10592	O95347
10592	A0A024R158
10592	Q6IPS5
10592	Q05BV1
10592	B3KMB1
10594	Q6P2Q9
10595	Q76MJ5
10595	A5YM46
10595	A5YM65
10598	O95433
10599	Q9Y6L6
10599	Q05CV5
10599	A0A024RAU7
1060	Q03188
10600	Q9Y5T5
10602	Q9UKI2
10603	O14492
10605	Q9H074
10606	P22234
10607	Q12788
10608	Q14582
10609	Q92791
10610	Q9UJ37
10610	A0A024R8M1
10611	Q96HC4
10611	A0A024RDE8
10612	O75382
10613	O75477
10614	O94992
10615	Q96R06
10616	Q9BYM8
10617	O95630
10617	A0A140VK54
10618	O43493
1062	Q02224
10620	Q8IVW6
10621	Q9H1D9
10622	O15318
10622	A0A024RAM1
10623	Q9BUI4
10625	Q9Y6Y0
10626	O95361
10627	P19105
10628	Q9H3M7
10629	Q9Y6J9
10629	A8K0D4
10629	A0A024R5A7
1063	P49454
10630	Q86YL7
10631	Q15063
10631	A0A024RDS2
10632	O75964
10633	Q92737
10633	A0A024R1C8
10634	Q99501
10634	A0A5E8
10635	Q96B01
10636	O43566
10637	O75610
10640	O00471
10641	Q8WTW4
10642	Q9NZI8
10643	O00425
10644	Q9Y6M1
10645	Q96RR4
10645	A0A024RBQ0
10647	O95969
10648	O95968
10650	Q96N28
10651	O75431
10652	O15498
10652	A4D2J0
10653	O43291
10654	Q15126
10654	Q6FGV9
10655	Q9Y5R5
10655	Q05C20
10656	O75525
10657	Q07666
10658	Q92879
10659	O95319
1066	P23141
10660	P52954
10661	Q13351
10663	O00574
10663	A0N0N3
10664	P49711
10665	Q5SRN2
10665	Q13647
10666	Q15762
10667	O95363
10668	Q99675
10669	Q99674
10670	Q7L523
106707243	Q6ZW62
10671	O00399
10672	Q14344
10672	A0A024R8M0
10673	Q9Y275
10673	A0A0U5J7Q1
10675	O95196
10677	O75366
10678	Q9NY97
1068	Q12798
1068	A0A140VJG3
10681	O14775
10681	A0A024R5V3
10682	Q15125
10682	A0A024QYX0
106821730	Q9NQU5
106821730	A0A024R9Q4
10683	Q9NYJ7
10686	Q9Y5I7
106865373	A0A3B3ITX9
10687	Q9UL42
10687	Q5U5Z3
1069	P41208
10690	Q9Y231
10691	Q9Y692
10691	B2RCN8
10692	O14718
10693	Q92526
10694	P50990
10695	Q9BT09
10699	Q9Y5Q5
10699	B4E2W9
107	Q08828
1070	O15182
107080638	Q9P0N9
107080638	A0A024QZX0
1071	P11597
1071	A0A0S2Z3F6
10712	P81408
10713	Q53GS9
10714	Q15054
10714	A0A024R5M8
10715	P27544
10716	Q16650
10717	Q9Y6B7
10717	A0A024R0J5
10718	P56975
10718	B9EGV5
107181291	W6CW81
1072	P23528
1072	V9HWI5
10720	O75310
10721	O75417
10721	Q59EE4
10723	Q9Y666
10724	O60502
10725	O94916
10726	Q9Y266
10728	Q15185
10728	A0A024RB32
107282092	B4DHK7
1073	Q9Y281
1073	Q549N0
10730	Q96TA2
10732	Q9UL49
10732	Q86TP4
10733	O00444
10734	Q9UJ98
10735	Q8N3U4
10735	Q6MZM3
10736	Q9NPC8
10736	Q8TBA2
10738	O75679
10739	O75678
10741	O75884
10742	Q9Y5P3
10742	A0A024RBZ8
10742	B3KPD7
10743	Q7Z5J4
10744	Q9NZH5
10745	Q9UMS5
10746	Q9Y2U5
10746	A0A024RAH0
10747	O00187
10749	O43896
1075	P53634
10750	Q13588
10752	O00533
10753	O14815
10753	Q6PIV8
10755	O14908
10755	A0A024R7I0
10758	O43734
10761	Q9HBJ0
10762	Q9UKX7
10762	A0A024R4X7
10763	P48681
10763	Q9H6U9
10765	Q9UGL1
10766	Q14106
10767	Q9Y450
10767	D9YZV0
10768	O43865
10768	A0A024R0A8
10769	Q9NYY3
10769	A0A024QZV1
10771	Q15326
10771	Q5BJG6
10771	Q5UGI2
10772	O75494
10772	A0A0S2Z504
10773	Q15916
10775	O95707
10776	P56211
10776	A0A024R5U3
10777	Q9UBL0
10780	Q14588
10780	A0A024R0N3
10781	Q14584
10781	A0A024R7B6
10782	Q96GC6
10783	Q9HC98
10783	A0A024R8A6
10785	P57081
10786	O00476
10786	A0A024QZX7
10787	Q9Y2A7
10788	Q13576
10788	B7Z7U6
10788	Q59HA3
10791	O95183
10791	Q6FG93
10793	Q14593
10794	Q14592
10795	Q14587
10795	Q2TB61
10797	P13995
10798	Q13606
10798	A0A126GVE5
107984640	A0A0U1RRK4
107985149	Q6ZNW8
107985773	Q57Z89
107986084	A0A024R2W0
107987235	Q8N6K4
107987425	A0A0G2JNB3
107987462	O75022
107987478	Q38LG2
107987479	Q38LG2
10799	O75818
108	Q08462
108	Q71UM8
1080	P13569
1080	A0A024R730
10800	Q9Y271
10800	Q38Q91
10800	Q38Q88
10801	Q9UHD8
10802	O95486
10802	B4E205
10803	P51686
10804	O95452
10804	A0A024RDS4
10806	Q86SQ7
10807	Q96C92
10808	Q92598
10808	A0A024RDS1
