keggId	uniprotId
2720	P16278
443	P45381
443	Q6FH48
7535	P43403
8708	Q9Y5Z6
28972	Q9Y6A9
5428	P54098
5428	E5KNU5
8029	O60494
5066	P19021
23203	Q10713
1558	P10632
8277	P51854
10105	P30405
10105	A0A024QZS4
2181	O95573
2181	A0A024R497
7048	P37173
7048	A3QNQ0
3177	Q14542
8818	O94777
2134	Q92935
94033	Q8N4E7
79581	Q9HAB3
23250	P98196
23250	Q6PJ25
23250	Q659C3
51231	Q8IV63
51231	A0A024QZI4
170712	Q8TF08
8085	O14686
8085	Q6PIA1
8085	Q59FG6
2146	Q15910
4143	Q00266
10283	Q6UX04
5500	P62140
5500	V9HW04
53354	Q8TE04
54344	Q9P2X0
54344	Q86TM7
1374	P50416
1374	A0A024R5F4
1374	Q8WZ48
1374	B2RAQ8
1613	O43293
1613	B3KNJ3
415116	Q86V86
250	P05187
250	B2R7C7
8288	P11678
1103	P28329
26750	Q96S38
521	P56385
9583	Q9Y227
6199	Q9UBS0
2324	P35916
10478	O43808
23039	Q9UIA9
26289	Q9Y6K8
10873	Q16798
10873	Q6TCH8
29988	Q9NY64
29988	Q8WZ05
29988	A0A024R871
5550	P48147
5550	B2RAH7
55301	Q9NV23
1735	P55073
1735	Q86TU3
117248	Q8N3T1
9651	O75038
6531	Q01959
3423	P22304
6520	P08195
8836	Q92820
54938	Q9NP81
6897	P26639
56829	Q7Z2W4
2799	P15586
2799	A0A024RBC5
2799	Q7Z3X3
130	P28332
130	Q8IUN7
81539	Q9H2H9
81539	A0A024R124
79888	Q8NF37
5287	O00750
5287	A2RUF7
5287	Q4LE65
4593	O15146
10870	Q9UBK5
9061	O43252
206358	Q7Z2H8
348158	Q68CK6
23363	O75147
47	P53396
47	A0A024R1T9
11200	O96017
84930	Q96GX5
4677	O43776
6543	Q9UPR5
81847	Q9NTX7
55351	Q9NY57
55351	B2R9M8
8908	O15488
50640	Q9NP80
50640	A0A024R746
2581	P54803
2581	A0A0A0MQV0
9641	Q14164
51755	Q9NYV4
7991	Q13454
993	P30304
993	A0A024R2S4
11145	P53816
11145	A0A024R561
129807	Q8WWR8
129807	B3KR54
27330	Q9UK32
57448	Q9NR09
65263	Q53H96
65263	A0A0A0MQS1
3029	Q16775
27294	Q9UQ10
213	P02768
10587	Q9NNW7
4017	Q9Y4K0
2592	P07902
2592	A0A0S2Z3Y7
2592	B2RAT6
107	Q08828
50486	P27469
1559	P11712
1559	S5RV20
6185	P04844
2184	P16930
2184	A0A384P5L6
6580	O15245
1551	P24462
8140	Q01650
196743	Q6QHF9
246	P16050
9200	B0YJ81
2525	P21217
2525	A8K737
54904	Q9BZ95
3421	P51553
84814	Q8NBV4
84814	A0A384NPM3
2444	P42685
81890	Q9BXR0
81890	Q71RF8
1553	Q16696
4193	Q00987
55825	Q9BY49
278	P04745
4899	Q16656
4899	A0A024R770
2762	O60547
157506	Q8IZV5
157506	A0A024R7X6
1603	P61803
1603	Q53G02
80222	Q9BW92
143	Q9UKK3
5599	P45983
5599	A1L4K2
948	P16671
948	A4D1B1
166929	Q8NHU3
166929	A0A024RDH4
19	O95477
19	B7XCW9
19	B2RUU2
5601	P45984
130013	Q8TDX5
5333	P51178
5333	A0A384MR47
5333	A8K8F9
2165	P05160
2629	P04062
2629	A0A068F658
8479	Q9BW71
1515	O60911
1515	A0A024R141
1515	B2R717
64090	Q9H3Q3
1606	P23743
1606	A0A024RB23
8050	O00330
6715	P18405
9446	P78417
9446	V9HWG9
7179	P56180
9150	Q9Y5B0
2939	P09210
2939	A0A140VKE2
2939	A8K987
5169	O14638
125061	Q63HM1
3033	Q16836
3033	A0A140VK76
1734	Q92813
50808	Q9UIJ7
50808	Q7Z4Y4
5532	P16298
5168	Q13822
81537	Q9BX95
257218	Q149N8
257218	B3KX98
83732	Q9BRS2
6609	P17405
6609	Q59EN6
51005	Q9Y303
212	P22557
2821	P06744
383	P05089
80235	Q86VD9
80235	B4DL68
53938	Q9H2H8
53938	A0A024R3V4
360203	Q7Z4J2
51302	Q9NYL5
54659	P35503
54659	Q5DT01
131	P40394
4128	P21397
4128	Q53YE7
4128	Q49A63
10434	O75608
10434	Q6IAQ1
7006	P42680
10317	Q9Y2C3
5347	P53350
134510	Q8WVY7
4129	P27338
9100	Q14694
5257	Q93100
847	P04040
847	A0A384P5Q0
149603	Q5TA31
1520	P25774
11236	Q8WU17
32	O00763
79695	Q8IXK2
9154	O00337
9154	B7Z3L6
5205	O43520
375775	Q6ZV29
8394	Q99755
5447	P16435
6716	P31213
7318	P41226
286410	Q8NB49
113235	Q96NT5
113235	A0A024QZ15
8529	P78329
4919	Q01973
54872	Q5H8A4
1200	O14773
4842	P29475
4842	B3VK56
4842	B4DG68
4842	A0PJJ7
5145	P16499
6652	Q00796
9262	O94768
9262	Q53QE7
55148	Q8N806
98	P14621
98	A0A140VJD7
83983	Q9BXA6
83983	A0A024R7Q5
4833	O00746
2752	P15104
2752	A8YXX4
57026	Q96GD0
57026	A0A024R1I3
266722	Q8IZP7
276	P04745
276	Q6NSB3
2760	P17900
10026	Q92643
8560	O15121
8560	A0A024R3P1
8424	O75936
1513	P43235
57665	Q9HBH5
57665	Q53RX3
100137049	P0C869
121214	Q8NEX9
8550	Q8IW41
92979	Q86YJ5
92979	Q8N9T1
3706	P23677
112858	Q96S44
526	P21281
526	A0A140VK65
7407	P26640
7407	A0A024RCN6
410	P15289
410	A0A0C4DFZ2
410	B4DVI5
6576	P53007
5581	Q02156
5581	L7RTI5
211	P13196
211	Q5JAM2
5438	P36954
8527	Q16760
1807	Q14117
580	Q99728
580	A0AVN2
51268	Q9P0Z9
6523	P13866
26290	Q9NY28
94005	Q96S52
94005	Q96IR5
94005	Q8NBL9
2572	Q05329
2572	Q5VZ30
3069	Q00341
3069	A0A024R4E5
3069	B2R5V9
4843	P35228
5507	Q9UQK1
57176	Q5ST30
57176	B4E0K6
57176	B4DG77
152586	A6NG13
83737	Q96J02
5494	P35813
5494	A0A024R6A5
343641	O95932
22978	P49902
22978	A0A384MED8
22978	A8K6K2
1021	Q00534
84101	Q9H0E7
84101	A0A024RBD7
79717	Q9HAB8
9677	Q6PFW1
6303	P21673
6303	A0A384NQ10
3293	P37058
3293	Q6FH62
83733	Q9H1K4
83733	A0A024R0W0
6548	P19634
6548	B2RAH2
4707	O75438
2729	P48506
2729	Q14TF0
57030	Q9P2U7
4234	Q9UBP6
6648	P04179
6648	A0A384NL29
158584	Q6GMR7
158584	B2C6G4
64850	Q8TBG4
7267	P53804
60681	Q96AY3
60681	A0A024R1W3
60681	Q8NAG5
60681	Q658U4
79646	Q9H999
5800	Q16827
23387	Q9Y2K2
8824	O00748
11156	O75365
5146	P51160
124975	Q6P531
124975	Q6ZPD7
53919	Q9NYB5
26027	Q8WXI4
1459	P19784
4713	P17568
79837	Q8TBX8
79837	B3KQV3
348932	Q96N87
64146	Q9HBH1
64146	A0A024R6Y3
23175	Q14693
1843	P28562
1843	B4DU40
1022	P50613
1022	A0A0S2Z3F9
8473	O15294
994	P30305
994	B3KS38
994	Q6MZW8
84647	Q9BX93
5794	Q9HD43
84867	P54829
84867	Q86TL3
10654	Q15126
10654	Q6FGV9
7443	Q99986
10217	O15194
200810	Q6GMV1
10477	Q969T4
1018	Q00526
6515	P11169
953	P49961
8767	O43353
8767	A0A0S2Z4Z8
51251	Q9H0P0
9114	P61421
92370	Q8TE99
92370	Q9NT50
9085	Q9Y6F8
5801	Q15256
84254	Q8N5S9
27232	Q14749
27232	V9HW60
6556	P49279
6556	A0A024R474
3716	P23458
3716	Q6P669
123803	Q96AB6
64781	Q8TCT0
64781	A0A024R4U8
6557	Q13621
6557	Q8IUN5
1635	P32321
157285	Q86YV5
9962	Q9UGH3
9962	A0A140VK48
949	Q8WTV0
949	A0A024RBS4
5810	O60671
5810	A0A024R045
5049	P68402
5049	V9HW44
8814	Q00532
285220	Q9UF33
8034	P16260
55683	Q9P2N6
64419	Q8NCE2
8556	Q9UNH5
8556	Q59EF4
5230	P00558
5230	V9HWF4
57094	Q8N4T0
81031	O95528
123096	Q8N8R3
9426	Q9Y6F7
4258	Q99735
983	P06493
3614	P20839
6574	Q8WUM9
6574	A7LNJ1
140901	Q8TDR2
2027	P13929
1487	Q13363
1487	X5D8Y5
55361	Q9BTU6
11219	Q9BQ50
984	P21127
1615	P14868
1615	A0A140VJW5
122970	Q8N9L9
6256	P19793
6256	F1D8Q5
6256	Q6P3U7
23169	Q9NTN3
51465	Q9Y385
1036	Q16878
1592	O43174
5211	P17858
5211	Q7L2M7
761	P07451
761	V9HWA3
1511	P08311
5498	P50336
4124	Q16706
10667	O95363
91	P36896
374875	Q7Z5J1
140679	Q9H598
6575	Q08357
6575	A0A384MR38
253558	Q6UWP7
2997	P13807
57016	O60218
216	P00352
216	V9HW83
593	P12694
593	A0A024R0K3
440	P08243
9329	Q9UKN8
9329	B3KNH2
197259	Q8NB16
11328	O95302
11328	A7YQ73
2941	O15217
2941	A0A024RD58
2618	P22102
92483	Q9BYZ2
92483	A0A140VJM9
9429	Q9UNQ0
9429	A0A024RDD4
6489	Q92185
2139	O00167
6319	O00767
5631	P60891
238	Q9UM73
238	B6D4Y2
387893	Q9NQR1
747	Q9Y4D2
747	A0A024R517
55277	Q96C11
57646	Q96RU2
27434	Q9NP87
183	P01019
183	B0ZBE2
183	B2R5S1
1562	P33260
1562	Q7Z348
51444	Q8WVD3
51444	A0A140VJT9
220074	Q8WZ04
5340	P00747
5985	P40937
55	P15309
8789	O00757
10165	Q9UJS0
124935	Q8N370
1629	P11182
10298	O96013
10298	A0A024R0J1
9917	O75063
9917	A0A024R918
23077	O75592
2962	P35269
1891	Q13011
1891	A0A384MR44
84693	Q96PE7
5283	Q14442
2585	Q01415
5236	P36871
221687	Q8N6D2
221687	A0A024QZW5
93010	Q8NFL0
790	P27708
10	P11245
10	A4Z6T7
8703	O60512
8703	A8K5Z0
8703	A0A384NY44
240	P09917
84875	Q53GL7
197322	Q4G176
10682	Q15125
10682	A0A024QYX0
8078	P45974
8078	A0A140VJZ1
55967	Q9UI09
2523	P19526
2523	Q6IZA2
11201	Q9UNA4
84196	Q86UV5
6907	O60907
6907	A0A024RBV9
22856	Q86X52
9263	Q9UEE5
9201	O15075
51056	P28838
284086	Q86SG6
2348	P15328
2348	A0A024R5H1
1431	O75390
1431	A0A024RB75
84750	Q6P4F1
2878	P22352
5151	O60658
10991	Q99624
51809	Q86SF2
6888	P37837
6888	A0A140VK56
8468	O75344
9551	P56134
5825	P28288
3422	Q13907
4921	Q16832
4921	A0A024R906
114112	Q86VQ6
6296	Q53FZ2
27284	O43704
78986	Q9BV47
3636	O15357
9276	P35606
4539	P03901
4539	Q7GXZ4
51265	Q8IVW4
1312	P21964
1312	A0A140VJG8
2026	P09104
2026	Q6FHV6
1017	P24941
1017	A0A024RB77
81693	Q9BXJ7
5883	Q99638
254173	Q6ZVT0
3949	P01130
3949	A0A024R7D5
57804	Q9HCU8
57804	A0A024R5D7
57804	Q6NSD7
10975	O14957
162333	Q8NA82
162333	B3KVK0
162333	A0A140VKA1
5409	P11086
3242	P32754
64579	Q9H3R1
64579	A8K0V5
5153	Q01064
5153	A0A024RB59
5565	O43741
5730	P41222
5730	A0A024R8G3
10056	Q9NSD9
9960	Q9Y6I4
9148	O76050
9148	B4DS86
25796	O95336
25796	A0A0K0K1K7
217	P05091
217	A0A384NPN7
9194	O60669
9194	A0A024RBB2
220	P47895
220	A0A024RC95
4233	P08581
4233	A0A024R759
5522	Q9Y2T4
5335	P19174
5335	Q4LE43
7386	P47985
1537	P08574
1196	P49760
1196	A8K7I0
242	O75342
7301	Q06418
51171	Q9BPX1
51171	A0A140VJH8
1178	Q05315
137902	A1KZ92
5792	P10586
5792	G1UI20
5464	Q15181
5464	V9HWB5
64761	Q9H0J9
64761	A4D1T0
5515	P67775
5515	B3KUN1
197131	Q8IWV7
4524	P42898
4524	Q8IU67
4524	Q59GJ6
8398	O60733
51347	Q9H2K8
23563	Q9GZS9
152926	Q8N3J5
79705	Q38SD2
2595	Q8TET4
5947	P09455
54961	Q8TE77
54961	A0A024R5J4
56983	Q8NBL1
11274	Q9UMW8
4297	Q03164
4758	Q99519
4758	Q5JQI0
200931	Q86UW1
763	P35218
3291	P80365
7016	Q15569
7016	Q8NFJ4
1503	P17812
23057	Q9BZQ4
6794	Q15831
6794	A0A0S2Z4D1
55568	Q86SR1
52	P24666
52	Q59EH3
9023	O95992
7453	P23381
7453	A0A024R6K8
345274	Q3KNW5
8528	Q99489
2046	P29322
23411	Q96EB6
23411	A0A024QZQ1
131890	Q8WTQ7
89869	Q86YW0
89869	A0A140VJR9
5313	P30613
23305	Q9UKU0
23305	B2RB13
11238	Q9Y2D0
11238	A0A024RBW9
50	Q99798
1356	P00450
1356	A5PL27
37	P49748
5373	O15305
5373	A0A0S2Z4J6
5373	Q59F02
1149	O60543
1149	Q8N5P9
51573	Q9NZC3
4695	O43678
7334	P61088
7334	V9HW41
344387	Q5MAI5
417	P52961
166012	Q8NET6
306	P12429
81788	Q9H093
81788	B4E0Y5
79071	Q9H5J4
79071	A0A024RDK5
4864	O15118
9098	P35125
9024	Q8IWQ3
10568	O95436
2166	O00519
2166	Q9UG55
5799	Q92932
5799	I6L9F8
4728	O00217
9249	O75911
63904	Q9H596
92086	Q9BX51
9990	Q9UHW9
9990	A0A024R9I5
5053	P00439
5053	A0A024RBG4
2593	Q14353
2593	V9HWB2
4036	P98164
4036	Q7Z5C0
4036	Q7Z5C1
10555	O15120
10555	A0A024R8I7
4862	Q99743
4862	A2I2P5
5471	Q06203
5471	A8K4H7
5471	Q59G63
1066	P23141
51733	Q9UBR1
51733	A0A024R1H3
51733	B3KNC1
6240	P23921
23533	Q8WYR1
23533	L7RT34
401494	Q5VWC8
10299	O60337
4216	Q9Y6R4
4216	Q9P1M2
6419	Q53H47
5223	P18669
5223	Q6FHU2
10783	Q9HC98
10783	A0A024R8A6
4820	P30414
4820	A0A024R2N6
204851	Q86Z02
204851	B4DZ33
23049	Q96Q15
170384	Q495W5
1852	Q99956
1852	Q6P9C2
482	P14415
4051	Q08477
4051	A0A024R7J8
56922	Q96RQ3
56922	A0A0S2Z693
79690	Q96RP7
51728	Q9Y2Y1
79672	Q9HA64
79672	A0A140VK84
7837	Q92626
80201	Q2TB90
80201	B3KT70
4514	P00414
4514	Q7GIM7
5019	P55809
5019	A0A024R040
3658	P48200
3658	D3DW85
26061	Q9UJ83
9601	P13667
9601	A0A090N8Y2
2260	P11362
4759	Q9Y3R4
5292	P11309
5292	A0A024RD25
471	P31939
471	V9HWH7
6822	Q06520
6822	A8K015
9612	Q9Y618
3098	P19367
3098	Q59FD4
3098	A8K7J7
3098	B3KXY9
1208	P04118
11101	O95260
11101	B3KWA3
56474	Q9NRF8
56474	A0A024RC00
3163	P30519
112483	Q96F10
6785	Q9GZR5
91703	Q96HD9
91703	A0A024R5L2
2597	P04406
2597	V9HVZ4
26580	Q96G97
26580	A0A024R549
6647	P00441
6647	V9HWC9
10901	Q9BTZ2
23262	O43314
128486	Q8N6M3
199974	Q86W10
29082	Q9BY43
1593	Q02318
2588	P34059
2588	Q96I49
7263	Q16762
7263	A0A384NKQ2
2978	P43080
6596	Q14527
6596	A8K5B6
27109	Q99766
11164	Q9UKK9
64748	Q96GM1
64748	A0A024R7E2
5578	P17252
5578	L7RSM7
5578	Q7Z727
11185	O95050
8536	Q14012
8536	B0YIY3
4719	P28331
4719	E5KRK5
27306	O60760
27306	A0A384P5J0
65268	Q9Y3S1
26227	O43175
9468	Q9Y5K3
8942	Q16719
55217	Q9NVH6
23604	Q9UIK4
23604	A0A024R603
5148	P18545
1646	P52895
1565	P10635
1565	C1ID52
1565	Q5Y7H2
4245	P26572
9789	Q15005
518	P48201
8621	Q14004
8621	A0A024RA85
8621	Q9BVE2
7371	Q9BZX2
7371	A0A024R912
6482	Q11201
6482	A0A024R9L6
378884	Q6VVB1
3028	Q99714
3028	A0A0S2Z410
5143	Q08493
5143	Q32MM7
5143	O43849
3705	Q13572
3705	A0A024R6H3
6524	P31639
2632	Q04446
2632	Q59ET0
116255	Q96PD6
5917	P54136
2274	Q14192
2274	Q6I9R8
2274	Q2XQU9
8395	O14986
8395	Q7KYT6
60482	Q9GZV3
60482	B2RCU2
4881	P16066
4881	A0A140VJE6
10494	O00506
10494	A0A024R4B2
95	Q03154
95	V9HWA0
28231	Q96BD0
1215	P23946
1215	Q4FEB3
11000	Q5K4L6
11000	X6R3N0
27089	O14949
6484	Q11206
92235	Q5VZP5
64854	P62068
64600	Q9BZM2
63893	Q9C0C9
55140	Q9H9T3
2052	P07099
2052	R4SBI6
84676	Q969Q1
51741	Q9NZC7
51741	A0A411HBC7
10999	Q6P1M0
10999	A0A024R8D2
2746	P00367
2746	E9KL48
7381	P14927
341392	P0C7M7
6301	P49591
6301	Q0VGA5
1594	O15528
9810	O75150
23054	Q14686
501	P49419
55585	Q7Z7E8
4726	O75380
4726	Q6IBC4
23214	Q96QU8
13	P22760
64377	Q9H2A9
25989	Q6PHR2
25989	B4DDG2
2694	P27352
257202	P59796
6564	P46059
6564	B2CQT6
222962	Q7RTT9
5442	O00411
5442	Q4G0F4
51312	Q9NYZ2
51312	Q71JB2
279	P04746
279	Q53F26
10450	Q9UNP9
762	P22748
64834	Q9BW60
124872	Q8NHY0
1557	P33261
10720	O75310
11316	O14579
56603	Q9NR63
1650	P39656
1650	A0A024RAD5
1544	P05177
64326	Q8NHY2
23428	Q9UHI5
23428	Q53EM9
5573	P10644
5573	B2R5T5
4907	P21589
4907	Q6NZX3
9486	O43529
1347	P14406
1347	H0UI06
2717	P06280
2717	Q53Y83
128	P11766
128	Q6IRT1
7388	P07919
995	P30307
54490	Q9BY64
335	P02647
335	A0A024R3E3
11181	O43280
85464	Q76I76
284996	Q8NC42
10164	Q8NCG5
6792	O76039
79603	Q9HA82
79603	Q53HF9
83697	Q96Q91
5127	Q00536
5127	Q9BRL4
5127	A0A140VK97
5372	Q92871
5372	A0A024R1U5
2180	P33121
2180	A8K9T3
2730	P48507
55065	Q9NWF4
3611	Q13418
3611	V9HWF0
5608	P52564
5608	A8K3Y2
114	P40145
114	A0A0K0K1K3
114	Q4F7X0
26873	O14841
123745	Q3MJ16
9365	Q9UEF7
1638	P40126
55236	A0AVT1
55236	A0A024RDB0
10623	Q9BUI4
10623	A0A024R4C1
60487	Q7Z4G4
6476	P14410
113451	Q96A70
113278	Q9NQ40
6567	P36021
91734	Q9BXS1
5534	P63098
9748	Q9H2G2
54986	Q96C45
23035	Q6ZVD8
122011	Q8N752
275	P48728
275	A0A024R2U7
7941	Q13093
728419	Q0WX57
338599	Q68J44
51559	Q86UY8
51205	Q9NPH0
1158	P06732
1158	B2R892
2998	P54840
283748	Q86XP0
5523	Q06190
5588	Q04759
55149	Q9NVV4
23443	Q9Y2D2
143279	Q5U5R9
143279	B3KV18
54704	Q9P0J1
54704	A0A024R9C0
523	P38606
54107	Q9NRF9
54107	A0A024R829
1644	P20711
1644	Q53Y41
1644	A0A0S2Z3N4
54963	Q9NWZ5
54963	Q53HM1
5296	O00459
11266	Q9UNI6
3052	P53701
3052	A0A024RBY9
10130	Q15084
10130	A0A384NPU5
100529261	P49356
5063	O75914
4139	Q9P0L2
85441	Q9BYK8
94	P37023
94	A0A0S2Z310
23633	O60684
5603	O15264
5603	A0A024RD04
8555	O60729
80055	Q75T13
355	P25445
8760	O95674
57104	Q96AD5
2171	Q01469
2171	E7DVW5
8315	Q7Z569
8315	Q59H81
9	P18440
339221	Q6UWV6
11342	O43567
2534	P06241
196051	Q5VZY2
525	P15313
2687	P36269
2033	Q09472
2033	Q7Z6C1
22848	Q2M2I8
5334	Q15111
4351	P34949
4282	P14174
4282	I4AY87
23759	Q13356
23759	A0A024R1C1
23759	A8K0I0
1579	Q02928
57551	Q7L7X3
57551	A0A024QZ70
122481	Q96M32
9615	Q9Y2T3
9615	A0A024R231
25834	Q9UBM8
9245	O95395
9245	A0A024R5T9
58510	Q9UF12
22934	P49247
2639	Q92947
2639	A0A024R7F9
25	P00519
25	A0A024R8E2
25	Q59FK4
2877	P18283
5320	P14555
5320	A0A024RA96
695	Q06187
695	Q5JY90
313	P28039
51651	Q9Y3E5
4281	O15344
4281	A0A024RBV4
27163	Q02083
55229	Q9NVE7
55229	A0A494C169
7273	Q8WZ42
247	O15296
3930	Q14739
10621	Q9H1D9
127544	Q6ZMZ0
123263	Q96DP5
137964	Q86UL3
51776	Q9NYL2
5475	O14829
5475	A0A024RBZ9
3417	O75874
3417	V9HWJ2
7498	P47989
23743	Q9H2M3
23743	A0A024RAQ0
4048	P09960
4048	A0A140VK27
5137	Q14123
2048	P29323
2048	Q6NVW1
2048	Q4LE53
51540	Q96I15
51540	B4DDP9
51540	A0A0A0MQU4
51540	Q59FK2
57695	Q86T82
57695	A0A024R416
65266	Q96J92
4725	O43920
4725	Q6IBA0
6839	O43463
5586	Q16513
10941	Q9Y4X1
284273	Q8N4Q0
284273	Q4G1C4
79586	Q8IZ52
1585	P19099
2739	Q04760
2739	X5DNM4
10600	Q9Y5T5
1432	Q16539
1432	L7RSM2
9757	Q9UMN6
7803	Q93096
7803	A0A024R8J2
23491	Q6UWW8
4248	Q09327
29926	Q96IJ6
29926	A0A024R482
36	P45954
36	A0A0S2Z3P9
6540	Q9NSD5
6579	P46721
6579	A0A024RAT5
8372	O43820
8372	A0A024R2Y7
6472	P34897
6472	V9HW06
6472	Q5BJF5
